timestamp,vehicle_speed,vehicle_rpm,gear
2025-06-06 12:11:51.652,0,1849,0
2025-06-06 12:11:51.702,0,1849,0
2025-06-06 12:11:51.702,0,1849,0
2025-06-06 12:11:51.752,0,1849,0
2025-06-06 12:11:51.752,0,1849,0
2025-06-06 12:11:51.802,0,1849,0
2025-06-06 12:11:51.802,0,1849,0
2025-06-06 12:11:51.852,0,1849,0
2025-06-06 12:11:51.852,0,1849,0
2025-06-06 12:11:51.902,0,1849,0
2025-06-06 12:11:51.902,0,1849,0
2025-06-06 12:11:51.952,0,1849,0
2025-06-06 12:11:51.952,0,1849,0
2025-06-06 12:11:52.002,0,1849,0
2025-06-06 12:11:52.002,0,1849,0
2025-06-06 12:11:52.052,0,1849,0
2025-06-06 12:11:52.052,0,1849,0
2025-06-06 12:11:52.102,0,1849,0
2025-06-06 12:11:52.102,0,1849,0
2025-06-06 12:11:52.152,0,1849,0
2025-06-06 12:11:52.152,0,1849,0
2025-06-06 12:11:52.202,0,1849,0
2025-06-06 12:11:52.202,0,1849,0
2025-06-06 12:11:52.252,0,1848,0
2025-06-06 12:11:52.252,0,1848,0
2025-06-06 12:11:52.302,0,1848,0
2025-06-06 12:11:52.302,0,1848,0
2025-06-06 12:11:52.352,0,1848,0
2025-06-06 12:11:52.352,0,1848,0
2025-06-06 12:11:52.402,0,1848,0
2025-06-06 12:11:52.402,0,1848,0
2025-06-06 12:11:52.452,0,1848,0
2025-06-06 12:11:52.452,0,1848,0
2025-06-06 12:11:52.502,0,1848,0
2025-06-06 12:11:52.502,0,1848,0
2025-06-06 12:11:52.552,0,1848,0
2025-06-06 12:11:52.552,0,1848,0
2025-06-06 12:11:52.602,0,1848,0
2025-06-06 12:11:52.602,0,1848,0
2025-06-06 12:11:52.652,0,1848,0
2025-06-06 12:11:52.652,0,1848,0
2025-06-06 12:11:52.702,0,1848,0
2025-06-06 12:11:52.702,0,1848,0
2025-06-06 12:11:52.752,0,1848,0
2025-06-06 12:11:52.752,0,1848,0
2025-06-06 12:11:52.802,0,1848,0
2025-06-06 12:11:52.802,0,1848,0
2025-06-06 12:11:52.852,0,1847,0
2025-06-06 12:11:52.852,0,1847,0
2025-06-06 12:11:52.902,0,1847,0
2025-06-06 12:11:52.902,0,1847,0
2025-06-06 12:11:52.952,0,1847,0
2025-06-06 12:11:52.952,0,1847,0
2025-06-06 12:11:53.002,0,1847,0
2025-06-06 12:11:53.002,0,1847,0
2025-06-06 12:11:53.052,0,1847,0
2025-06-06 12:11:53.052,0,1847,0
2025-06-06 12:11:53.102,0,1847,0
2025-06-06 12:11:53.102,0,1847,0
2025-06-06 12:11:53.152,0,1847,0
2025-06-06 12:11:53.152,0,1847,0
2025-06-06 12:11:53.202,0,1847,0
2025-06-06 12:11:53.202,0,1847,0
2025-06-06 12:11:53.252,0,1847,0
2025-06-06 12:11:53.252,0,1847,0
2025-06-06 12:11:53.302,0,1847,0
2025-06-06 12:11:53.302,0,1847,0
2025-06-06 12:11:53.352,0,1847,0
2025-06-06 12:11:53.352,0,1847,0
2025-06-06 12:11:53.402,0,1847,0
2025-06-06 12:11:53.402,0,1847,0
2025-06-06 12:11:53.452,0,1847,0
2025-06-06 12:11:53.452,0,1847,0
2025-06-06 12:11:53.502,0,1846,0
2025-06-06 12:11:53.502,0,1846,0
2025-06-06 12:11:53.552,0,1846,0
2025-06-06 12:11:53.552,0,1846,0
2025-06-06 12:11:53.602,0,1846,0
2025-06-06 12:11:53.602,0,1846,0
2025-06-06 12:11:53.652,0,1846,0
2025-06-06 12:11:53.652,0,1846,0
2025-06-06 12:11:53.702,0,1846,0
2025-06-06 12:11:53.702,0,1846,0
2025-06-06 12:11:53.752,0,1846,0
2025-06-06 12:11:53.752,0,1846,0
2025-06-06 12:11:53.802,0,1846,0
2025-06-06 12:11:53.802,0,1846,0
2025-06-06 12:11:53.852,0,1845,0
2025-06-06 12:11:53.852,0,1845,0
2025-06-06 12:11:53.902,0,1845,0
2025-06-06 12:11:53.902,0,1845,0
2025-06-06 12:11:53.952,0,1845,0
2025-06-06 12:11:53.952,0,1845,0
2025-06-06 12:11:54.002,0,1845,0
2025-06-06 12:11:54.002,0,1845,0
2025-06-06 12:11:54.052,0,1845,0
2025-06-06 12:11:54.052,0,1845,0
2025-06-06 12:11:54.102,0,1845,0
2025-06-06 12:11:54.102,0,1845,0
2025-06-06 12:11:54.152,0,1845,0
2025-06-06 12:11:54.152,0,1845,0
2025-06-06 12:11:54.202,0,1845,0
2025-06-06 12:11:54.202,0,1845,0
2025-06-06 12:11:54.252,0,1845,0
2025-06-06 12:11:54.252,0,1845,0
2025-06-06 12:11:54.302,0,1845,0
2025-06-06 12:11:54.302,0,1845,0
2025-06-06 12:11:54.352,0,1844,0
2025-06-06 12:11:54.352,0,1844,0
2025-06-06 12:11:54.402,0,1844,0
2025-06-06 12:11:54.402,0,1844,0
2025-06-06 12:11:54.452,0,1844,0
2025-06-06 12:11:54.452,0,1844,0
2025-06-06 12:11:54.502,0,1844,0
2025-06-06 12:11:54.502,0,1844,0
2025-06-06 12:11:54.552,0,1844,0
2025-06-06 12:11:54.552,0,1844,0
2025-06-06 12:11:54.602,0,1844,0
2025-06-06 12:11:54.602,0,1844,0
2025-06-06 12:11:54.652,0,1844,0
2025-06-06 12:11:54.652,0,1844,0
2025-06-06 12:11:54.702,0,1844,0
2025-06-06 12:11:54.702,0,1844,0
2025-06-06 12:11:54.752,0,1844,0
2025-06-06 12:11:54.752,0,1844,0
2025-06-06 12:11:54.802,0,1844,0
2025-06-06 12:11:54.802,0,1844,0
2025-06-06 12:11:54.852,0,1844,0
2025-06-06 12:11:54.852,0,1844,0
2025-06-06 12:11:54.902,0,1844,0
2025-06-06 12:11:54.902,0,1844,0
2025-06-06 12:11:54.952,0,1844,0
2025-06-06 12:11:54.952,0,1844,0
2025-06-06 12:11:55.002,0,1844,0
2025-06-06 12:11:55.002,0,1844,0
2025-06-06 12:11:55.052,0,1844,0
2025-06-06 12:11:55.052,0,1844,0
2025-06-06 12:11:55.102,0,1844,0
2025-06-06 12:11:55.102,0,1844,0
2025-06-06 12:11:55.152,0,1844,0
2025-06-06 12:11:55.152,0,1844,0
2025-06-06 12:11:55.202,0,1844,0
2025-06-06 12:11:55.202,0,1844,0
2025-06-06 12:11:55.252,0,1844,0
2025-06-06 12:11:55.252,0,1844,0
2025-06-06 12:11:55.302,0,1844,0
2025-06-06 12:11:55.302,0,1844,0
2025-06-06 12:11:55.352,0,1844,0
2025-06-06 12:11:55.352,0,1844,0
2025-06-06 12:11:55.402,0,1844,0
2025-06-06 12:11:55.402,0,1844,0
2025-06-06 12:11:55.452,0,1844,0
2025-06-06 12:11:55.452,0,1844,0
2025-06-06 12:11:55.502,0,1844,0
2025-06-06 12:11:55.502,0,1844,0
2025-06-06 12:11:55.552,0,1844,0
2025-06-06 12:11:55.552,0,1844,0
2025-06-06 12:11:55.602,0,1844,0
2025-06-06 12:11:55.602,0,1844,0
2025-06-06 12:11:55.652,0,1844,0
2025-06-06 12:11:55.652,0,1844,0
2025-06-06 12:11:55.702,0,1844,0
2025-06-06 12:11:55.702,0,1844,0
2025-06-06 12:11:55.752,0,1844,0
2025-06-06 12:11:55.752,0,1844,0
2025-06-06 12:11:55.802,0,1844,0
